
"Station Data"
Network,USUWX
"Station ID",1
"Station Name","USU Environmental Observatory"

"User Options"
"Data Type",dly
Units,english
Time,"local standard"
"Time Info","Local time is reported as Standard Time. These reports do not account for Daylight Savings"
"Missing Variable",M
"Trace Variable",T

"Start Date/End Date"
"Start Date",2018-02-07
"End Date",2025-12-08


date_time,airt_avg,netrad_avg,precip,pressure,rh_max,rh_min,swup_avg,winds_avg,winds_max
2023-12-27,27.9,9.8844583333,0,865,87,55,63.653416667,1.79,10.29
2023-12-28,30,-3.937916667,0,866,91,53,58.751375,1.342,7.606
2023-12-29,29.7,-9.205375,0,865,94,57,59.901333333,1.118,6.263
2023-12-30,30.2,-7.359083333,0,858,94,63,48.99875,1.342,9.843
2023-12-31,32,-4.053916667,0,859,96,57,59.679083333,1.566,15.211
2024-01-01,31.1,-15.72543478,0,862,84,55,63.472826087,2.461,12.751
2024-01-02,29.5,-17.25375,0,862,85,52,61.750791667,2.461,17.001
2024-01-03,28.4,-12.56095833,0,855,86,53,43.993416667,2.013,18.567
2024-01-04,29.7,2.3350833333,0,857,89,71,26.5145,0.895,5.592
2024-01-05,30.4,1.3674583333,0.09,858,92,74,17.286916667,0.895,6.711
2024-01-06,28.2,11.305666667,0,853,92,41,57.385541667,1.566,16.106
2024-01-07,25.9,-15.76691667,0.19,847,93,60,16.2835,1.79,9.843
2024-01-08,20.3,16.652583333,0,859,92,55,48.090583333,1.79,9.619
2024-01-09,25.5,-1.298125,0.07,854,93,50,22.081416667,2.237,25.501
2024-01-10,26.6,-5.965333333,0.01,845,89,50,33.218833333,2.237,17.672
2024-01-11,22.6,-2.502958333,0.01,849,91,57,46.246166667,1.79,10.29
2024-01-12,26.4,-5.302375,0.13,848,93,55,36.210333333,3.803,23.264
2024-01-13,17.6,-5.506958333,0.15,852,88,47,37.271833333,2.013,20.58
2024-01-14,23.9,-14.900625,0.28,850,95,72,18.7,1.566,7.606
2024-01-15,19.8,39.023541667,0,860,85,44,64.449291667,1.566,9.395
2024-01-16,4.8,69.630416667,0,861,83,54,98.01025,1.79,9.619
2024-01-17,19.4,-19.144125,0.39,852,92,69,13.422375,1.566,8.5
2024-01-18,38.5,18.559583333,0.03,860,90,47,81.003375,2.013,10.961
2024-01-19,35.6,1.1179583333,0,861,89,54,57.20925,1.79,11.632
2024-01-20,34.2,6.469125,0,853,93,58,60.575041667,1.342,8.724
2024-01-21,36.3,15.06675,0.04,851,96,79,30.989833333,1.118,8.724
2024-01-22,37,25.189916667,0,852,96,67,49.608125,1.118,8.948
2024-01-23,36.1,15.919625,0,853,97,78,54.763916667,1.118,5.145
2024-01-24,35.6,32.273833333,0.06,857,98,75,67.829375,1.342,10.514
2024-01-25,33.8,9.76875,0.18,857,97,80,31.998125,1.118,5.369
2024-01-26,36,35.571083333,0,866,97,64,68.409666667,1.342,7.829
2024-01-27,34.5,19.007958333,0,870,83,58,53.263541667,2.013,12.751
2024-01-28,37.8,11.815333333,0,869,85,56,67.410833333,1.566,6.935
2024-01-29,37.8,3.9254166667,0,868,89,58,83.457375,1.342,11.185
2024-01-30,34.3,-4.475,0,864,95,63,85.295916667,2.013,16.106
2024-01-31,31.5,-0.523583333,0,858,95,56,88.121875,1.79,20.356
2024-02-01,39,20.938958333,0,849,88,47,83.981375,2.461,19.014
2024-02-02,39.6,25.843416667,0.37,844,96,63,33.051458333,1.342,8.053
2024-02-03,37,34.823041667,0.14,850,97,66,47.491,1.342,9.171
2024-02-04,34.9,24.106666667,0,856,96,32,93.785375,1.79,17.224
2024-02-05,38.5,21.363583333,0.19,853,96,45,32.764625,2.013,16.553
2024-02-06,43.3,52.207583333,0.07,847,95,46,70.982958333,2.237,14.316
2024-02-07,35.8,10.084875,0.44,842,97,90,21.445666667,1.342,9.843
2024-02-08,34.7,22.896833333,0.06,850,96,62,53.333458333,1.342,7.606
2024-02-09,30.7,-13.44225,0.2,853,96,42,58.693708333,1.566,10.514
2024-02-10,23.9,-11.26233333,0,858,81,50,104.75308333,2.908,18.79
2024-02-11,25,-8.083666667,0,862,72,48,106.8175,2.461,14.987
2024-02-12,28.8,-12.184625,0,860,68,41,98.00275,2.461,21.251
2024-02-13,33.3,4.346875,0,855,80,35,96.153958333,2.237,14.764
2024-02-14,38.8,20.962666667,0,855,78,40,83.392666667,2.013,14.764
2024-02-15,38.1,38.016541667,0.27,856,94,62,50.696083333,2.237,15.211
2024-02-16,36,39.015791667,0.04,859,93,62,50.377666667,2.013,14.987
2024-02-17,27.5,53.581916667,0,863,82,37,117.88641667,3.132,19.685
2024-02-18,31.8,1.8819166667,0.15,855,93,48,31.918875,2.013,18.119
2024-02-19,31.5,33.617083333,0.32,857,96,67,86.459166667,2.908,19.461
2024-02-20,38.7,43.920916667,0.04,859,95,74,72.799458333,1.79,12.974
2024-02-21,34.7,6.3887916667,1.08,856,97,81,44.276166667,0.895,5.592
2024-02-22,36.7,36.663166667,0,864,97,61,117.54904167,1.342,8.053
2024-02-23,33.6,8.8301666667,0,866,95,53,138.11366667,1.79,10.066
2024-02-24,35.6,4.6060416667,0,861,80,38,139.77170833,2.461,14.093
2024-02-25,42.4,19.3975,0,856,70,23,143.75729167,2.461,15.435
2024-02-26,43.3,16.836541667,0.12,847,91,33,68.771875,3.132,21.251
2024-02-27,27.3,29.080833333,0.01,854,87,35,109.31708333,3.355,22.593
2024-02-28,30.4,34.537916667,0,861,64,31,155.62391667,2.461,14.093
2024-02-29,40.5,57.6035,0,853,68,22,142.60454167,3.132,20.804
2024-03-01,47.3,46.409,0,848,82,31,95.592166667,3.132,24.383
2024-03-02,39.2,6.6967916667,0.44,843,94,33,25.443333333,3.579,25.054
2024-03-03,27.3,-37.34479167,0.02,847,91,32,33.872291667,2.684,18.343
2024-03-04,25.5,-27.21166667,0.06,853,84,36,69.896916667,3.355,22.593
2024-03-05,30.9,3.253,0,854,75,42,91.92475,3.355,23.264
2024-03-06,39.7,49.474916667,0.11,851,92,42,95.093583333,1.79,14.987
2024-03-07,32.4,-3.476,0.19,853,96,59,63.381125,1.79,10.066
2024-03-08,26.8,40.87875,0,864,85,43,161.956125,1.79,12.303
2024-03-09,30.6,54.155375,0,862,64,34,184.12866667,3.579,24.606
2024-03-10,40.6,48.000583333,0,857,55,26,147.922,3.132,16.777
2024-03-11,45.3,57.136666667,0,853,54,29,147.28816667,3.132,14.54
2024-03-12,39.6,26.142666667,0.15,854,96,53,50.005041667,2.684,14.987
2024-03-13,34.2,48.515583333,0,856,96,45,85.588541667,2.013,15.659
2024-03-14,36.7,58.634166667,0,860,68,31,117.80575,3.132,27.738
2024-03-15,42.1,87.85375,0,859,60,27,211.28379167,4.921,27.962
2024-03-16,47.1,86.112083333,0,858,47,29,215.08416667,4.921,27.962
2024-03-17,48.2,89.645833333,0,861,52,29,216.11533333,3.803,19.909
2024-03-18,48,92.602916667,0,863,62,21,220.66633333,3.355,21.027
2024-03-19,48.4,95.813333333,0,859,63,23,226.195625,3.579,18.119
2024-03-20,50.2,98.115416667,0,856,60,24,224.85379167,3.579,18.119
2024-03-21,49.6,65.014166667,0,856,56,22,165.97616667,3.355,17.672
2024-03-22,49.8,100.874125,0.2,856,88,20,205.64166667,3.132,21.922
2024-03-23,45.3,40.699041667,0.57,845,97,26,89.579083333,3.579,22.817
2024-03-24,37.6,81.435416667,0.05,843,96,47,107.52208333,2.013,15.882
2024-03-25,36.5,75.321333333,0.01,847,90,36,118.35625,1.79,12.079
2024-03-26,35.6,51.468791667,0.18,852,94,51,98.411291667,1.79,15.211
2024-03-27,40.6,130.6225,0,857,86,33,184.76441667,2.237,14.093
2024-03-28,39.9,26.176833333,0.32,853,94,45,46.015875,2.908,17.224
2024-03-29,39.2,121.42170833,0,851,74,25,216.46375,2.908,17.448
2024-03-30,42.4,85.25725,0.41,848,94,46,127.46629167,2.461,18.343
2024-03-31,41.4,64.651541667,0.1,844,91,46,106.8095,2.684,15.882
2024-04-01,41.5,95.67,0.01,855,95,34,168.3725,2.684,18.343
2024-04-02,44.6,126.3175,0,864,68,37,259.52166667,2.908,15.659
2024-04-03,51.3,128.35458333,0,859,69,29,266.4425,3.355,17.448
2024-04-04,56.7,90.479583333,0,846,46,13,200.07779167,3.579,22.593
2024-04-05,46.9,39.870208333,0.02,844,89,18,95.562958333,2.461,16.777
2024-04-06,34.5,80.812875,0.01,854,94,49,117.0115,2.237,17.224
2024-04-07,36.1,72.563583333,0.01,858,86,43,142.82854167,1.79,13.645
2024-04-08,39,89.137083333,0,859,92,31,188.45229167,2.013,12.303
2024-04-09,42.3,86.089583333,0,861,63,33,191.04008333,2.237,10.961
2024-04-10,49.3,139.74958333,0,862,75,20,273.56716667,2.237,14.987
2024-04-11,51.6,136.185,0,859,59,13,283.85441667,3.355,17.672
2024-04-12,60.3,142.4175,0,853,51,13,275.31608333,3.579,20.58
2024-04-13,62.1,134.28041667,0,854,38,12,279.04858333,3.355,17.895
2024-04-14,56.5,132.06583333,0,853,50,17,261.24491667,3.355,17.224
2024-04-15,45.9,29.150541667,0.34,852,93,44,50.556583333,1.79,13.198
2024-04-16,51.4,154.980875,0,857,92,30,248.88404167,2.013,14.54
2024-04-17,47.3,67.56825,0,858,76,18,148.923375,2.461,17.001
2024-04-18,39.9,146.65583333,0,861,78,22,303.1415,2.237,13.422
2024-04-19,46.2,144.74666667,0,858,56,13,291.52366667,2.908,16.553
2024-04-20,51.6,125.70654167,0,860,55,15,242.97404167,2.461,10.961
2024-04-21,57,150.17666667,0,859,52,20,293.17,3.132,17.895
2024-04-22,55.6,150.69516667,0,856,64,16,297.07141667,2.013,11.856
2024-04-23,54.5,78.535416667,0,855,53,22,180.10204167,2.908,19.685
2024-04-24,61.3,151.56866667,0,853,67,19,285.76929167,3.132,17.448
2024-04-25,52.2,74.410833333,0.19,851,80,40,145.198125,2.684,20.804
2024-04-26,46.9,79.085875,0.78,847,96,53,122.51870833,1.79,10.514
2024-04-27,45.7,44.276958333,0.91,851,96,73,63.842375,1.566,9.171
2024-04-28,48.7,125.87633333,0,856,90,33,215.971125,2.013,14.093
2024-04-29,52,79.324166667,0.03,853,66,26,163.25891667,3.132,18.79
2024-04-30,45.5,147.30958333,0,856,50,15,300.67716667,2.237,15.435
2024-05-01,43.2,110.83541667,0,856,63,18,226.10875,3.355,19.685
2024-05-02,43.3,108.93391667,0.07,856,81,19,215.49008333,2.461,13.645
2024-05-03,44.4,133.854125,0.08,856,94,26,225.275125,2.237,13.198
2024-05-04,55,147.733125,0,850,60,18,284.72558333,3.579,27.291
2024-05-05,49.3,49.390833333,0.17,844,91,24,85.639583333,3.355,27.962
2024-05-06,40.1,32.107041667,0.19,851,96,50,55.01625,1.79,16.553
2024-05-07,40.8,45.589,0.03,852,76,38,102.62058333,2.461,19.238
2024-05-08,39.9,94.631875,0,857,82,43,168.790875,1.566,10.737
2024-05-09,48.4,146.73879167,0.02,861,81,28,253.51175,2.461,18.119
2024-05-10,55.2,99.893958333,0,861,58,23,193.082,3.132,20.132
2024-05-11,58.3,179.29541667,0,856,61,20,331.10204167,3.132,20.132
2024-05-12,61.7,182.11166667,0,855,55,23,331.649125,2.684,12.527
2024-05-13,60.1,129.83845833,0.08,856,79,22,241.66004167,3.132,21.922
2024-05-14,56.5,114.28916667,0.11,856,93,21,234.465375,2.237,17.672
2024-05-15,59,174.88758333,0,856,72,23,318.33383333,2.684,14.54
2024-05-16,61.2,179.17458333,0,855,57,20,336.30583333,2.908,20.132
2024-05-17,64.4,164.94458333,0,852,46,19,312.79666667,3.355,18.343
2024-05-18,60.6,177.49833333,0,855,51,13,341.82975,2.013,12.751
2024-05-19,61.7,173.54216667,0,853,54,15,312.17679167,2.908,16.777
2024-05-20,50.4,128.50208333,0,854,70,20,241.93383333,2.461,17.448
2024-05-21,48.6,158.68041667,0,858,84,22,310.68129167,2.461,14.54
2024-05-22,54,92.893583333,0,851,80,15,191.48104167,3.132,21.475
2024-05-23,44.4,78.193375,0.01,856,85,30,147.144625,2.461,16.106
2024-05-24,51.6,175.79208333,0,854,70,21,319.59920833,2.684,17.224
2024-05-25,51.8,39.510916667,0.32,850,91,42,88.771625,2.013,13.645
2024-05-26,55.9,189.98541667,0,857,87,21,337.61645833,2.461,14.316
2024-05-27,60.1,188.19,0,861,58,13,352.04020833,2.684,17.672
2024-05-28,66,186.21041667,0,858,59,14,335.47208333,3.132,20.804
2024-05-29,63.7,164.01458333,0,857,54,23,299.00466667,3.132,17.672
2024-05-30,55.8,172.4225,0,861,50,21,319.911125,2.013,11.856
2024-05-31,59,186.39375,0,859,54,16,353.14245833,2.908,16.777
2024-06-01,63.1,141.925875,0,854,65,18,266.5665,3.132,20.58
2024-06-02,66.4,136.43041667,0,852,57,21,241.91770833,2.684,15.882
2024-06-03,61.9,51.125708333,0.13,852,93,41,100.62275,2.013,11.185
2024-06-04,62.1,215.06933333,0.05,858,96,29,337.77620833,2.013,13.869
2024-06-05,68.4,190.61666667,0,859,72,27,336.89754167,2.461,10.961
2024-06-06,71.4,188.98375,0,859,52,16,341.07616667,2.684,16.33
2024-06-07,73,168.45808333,0.03,856,64,21,276.81570833,2.684,21.475
2024-06-08,72.7,186.48095833,0,855,68,18,320.314375,2.461,14.093
2024-06-09,72.1,138.59054167,0.05,855,73,20,243.93908333,3.132,22.369
2024-06-10,70,195.54416667,0,857,86,23,341.70991667,2.461,13.869
2024-06-11,70.2,192.03583333,0,858,51,18,348.201625,2.684,16.33
2024-06-12,74.5,192.04833333,0,857,52,16,339.49529167,2.908,17.672
2024-06-13,77,194.984875,0,856,57,11,338.764625,2.237,18.343
2024-06-14,78.1,192.89875,0,855,35,15,342.32375,2.908,15.659
2024-06-15,72,175.83729167,0,853,42,13,318.32870833,2.908,19.685
2024-06-16,63.7,183.55791667,0,852,54,17,337.81616667,2.013,10.29
2024-06-17,54.9,118.55395833,0.02,850,71,30,212.72791667,3.355,19.238
2024-06-18,51.1,187.42875,0,858,68,10,364.828125,2.461,12.303
2024-06-19,59.9,189.4915,0,858,47,11,346.33016667,2.684,18.567
2024-06-20,68.5,168.39408333,0,857,53,12,305.09945833,2.013,12.974
2024-06-21,72,147.28791667,0,855,46,18,262.64841667,3.355,19.685
2024-06-22,74.5,189.954125,0,858,54,12,339.27829167,3.132,18.79
2024-06-23,80.1,195.74666667,0,856,35,10,349.06854167,3.132,19.685
2024-06-24,78.6,194.94154167,0,856,44,13,345.152625,2.908,17.448
2024-06-25,77,177.51129167,0,858,49,9,321.65883333,2.684,19.461
2024-06-26,75.9,154.18195833,0,858,61,23,260.62583333,2.461,17.895
2024-06-27,72.3,148.07708333,0,854,77,24,259.30375,2.461,17.672
2024-06-28,67.8,184.57041667,0,856,48,16,343.76570833,2.237,10.961
2024-06-29,73,197.08916667,0,857,52,13,348.38841667,2.908,16.553
2024-06-30,79.3,191.27458333,0,856,42,7,348.10716667,3.355,19.909
2024-07-01,70.7,171.26645833,0.01,858,62,18,297.196875,2.237,17.895
2024-07-02,65.5,186.56458333,0,860,63,16,349.416875,2.237,14.316
2024-07-03,68.2,193.35375,0,860,46,10,353.925875,3.132,18.343
2024-07-04,67.1,187.36583333,0,864,35,14,351.18858333,2.461,16.553
2024-07-05,69.6,188.71208333,0,863,44,14,350.463,2.684,17.001
2024-07-06,72.3,178.60916667,0,859,52,8,330.89154167,2.684,15.882
2024-07-07,73,189.03083333,0,859,33,13,346.33791667,2.684,13.422
2024-07-08,73.9,188.84416667,0,860,43,14,342.18083333,2.908,16.33
2024-07-09,77,186.87958333,0,859,45,11,338.68125,2.908,17.672
2024-07-10,79.7,179.88666667,0,860,39,9,328.29916667,2.908,19.238
2024-07-11,81.7,185.99291667,0.04,859,46,8,335.47,3.132,18.119
2024-07-12,81.3,176.76508333,0.01,860,45,10,320.33558333,2.908,19.909
2024-07-13,80.2,122.58341667,0.02,860,44,11,227.25520833,2.684,17.895
2024-07-14,84.6,189.90208333,0,860,41,17,313.18791667,2.237,16.777
2024-07-15,78.4,169.69795833,0.01,860,49,20,292.097125,2.461,14.987
2024-07-16,78.4,173.60333333,0,860,53,16,311.61541667,2.684,21.475
2024-07-17,78.6,167.17083333,0,861,44,13,299.54341667,2.908,16.33
2024-07-18,78.8,148.88333333,0.04,861,70,16,253.42608333,2.684,24.606
2024-07-19,79.9,153.54379167,0,862,48,13,269.749625,2.461,12.751
2024-07-20,80.1,170.29083333,0,862,49,11,310.35708333,3.132,19.238
2024-07-21,80.1,171.91208333,0.01,861,41,17,311.65083333,3.579,22.146
2024-07-22,80.4,146.90708333,0,860,38,13,275.54458333,2.908,17.001
2024-07-23,79.5,162.19416667,0,860,42,14,290.61504167,2.908,19.685
2024-07-24,81.7,167.62375,0,862,41,12,306.23520833,2.908,16.553
2024-07-25,77.7,148.19620833,0.4,862,94,26,246.56670833,2.013,25.054
2024-07-26,74.5,163.61083333,0,858,95,25,291.48316667,2.461,18.567
2024-07-27,66.9,86.298708333,0.67,855,88,37,154.18345833,3.803,23.264
2024-07-28,69.8,158.43708333,0,855,85,17,303.24908333,2.237,16.553
2024-07-29,73.8,158.54416667,0,856,56,15,308.36083333,3.132,19.238
2024-07-30,72,132.04958333,0,857,53,15,272.83408333,2.908,20.356
2024-07-31,72.1,162.01041667,0,861,54,21,304.97875,2.461,15.435
2024-08-01,75.7,162.06166667,0,864,50,14,309.65770833,3.132,18.79
2024-08-02,79,159.96958333,0,864,45,11,301.90991667,2.684,16.553
2024-08-03,79.9,120.43083333,0,860,44,19,225.85720833,2.461,15.882
2024-08-04,80.1,174.06375,0,859,52,23,296.28658333,2.237,13.422
2024-08-05,78.8,161.09,0,860,55,18,294.60945833,2.908,24.159
2024-08-06,80.8,171.65458333,0.03,860,64,19,300.34979167,2.461,18.79
2024-08-07,79.2,153.35166667,0,859,59,12,290.983625,2.461,14.987
2024-08-08,74.8,132.78083333,0.01,859,48,9,269.51729167,2.684,21.251
2024-08-09,75.9,132.085,0.04,858,52,18,246.70579167,2.684,17.448
2024-08-10,77,154.52458333,0.02,857,52,17,286.47829167,2.908,17.224
2024-08-11,74.5,143.84833333,0,859,70,13,287.67704167,2.461,13.422
2024-08-12,70,76.4565,0.28,858,88,25,143.866625,3.132,21.922
2024-08-13,68.2,112.709875,0.02,857,79,35,203.31245833,2.684,19.238
2024-08-14,68.5,120.16666667,0.02,859,67,20,240.78879167,2.684,19.909
2024-08-15,72.7,121.11833333,0,858,61,15,248.06854167,2.684,19.014
2024-08-16,73.8,149.53741667,0,858,57,14,298.10129167,2.684,19.238
2024-08-17,69.3,61.805416667,0.03,858,74,22,149.14808333,3.132,21.027
2024-08-18,72.3,143.308375,0.15,861,81,31,245.96504167,2.908,23.488
2024-08-19,74.7,162.47833333,0,861,75,22,285.969875,2.237,17.001
2024-08-20,78.4,153.59620833,0.04,859,50,18,286.99570833,2.908,17.448
2024-08-21,74.7,142.2125,0,857,53,8,292.07308333,2.461,16.777
2024-08-22,71.4,101.73708333,0.04,856,55,17,225.754125,3.579,20.804
2024-08-23,75.4,115.71833333,0,853,55,16,225.35991667,3.355,24.159
2024-08-24,71.1,119.94541667,0.02,855,53,11,246.99304167,2.684,21.698
2024-08-25,63.5,123.2325,0,860,68,19,248.05570833,1.79,11.185
2024-08-26,63,135.19333333,0,865,66,24,273.80275,2.237,11.856
2024-08-27,66.7,134.18666667,0,863,54,16,280.06675,2.684,14.54
2024-08-28,68.4,132.88333333,0,859,55,14,272.30633333,2.684,16.553
2024-08-29,61.3,118.78125,0,863,40,7,274.4915,2.461,15.659
2024-08-30,65.3,120.46375,0,864,40,11,266.62445833,2.684,16.33
2024-08-31,69.3,124.36791667,0,863,45,12,264.86570833,2.908,16.33
2024-09-01,73.2,125.44125,0,861,43,9,263.88058333,2.908,19.909
2024-09-02,73.9,132.26170833,0.01,860,62,15,250.09379167,2.684,17.448
2024-09-03,72.3,133.49833333,0.02,860,80,22,242.44041667,2.237,15.659
2024-09-04,66,88.844583333,0,865,66,23,209.49679167,2.013,13.198
2024-09-05,68.5,122.42591667,0,868,57,21,252.974875,2.684,13.645
2024-09-06,71.2,124.37470833,0,865,50,20,253.79583333,2.908,17.448
2024-09-07,71.8,118.733125,0,861,49,12,248.15833333,2.684,18.567
2024-09-08,71.1,71.429166667,0,859,56,17,162.15120833,2.461,17.224
2024-09-09,75,116.276375,0,858,47,16,230.015875,2.461,15.435
2024-09-10,73.8,90.470416667,0,856,43,20,190.62841667,2.684,20.58
2024-09-11,73.9,104.466875,0,848,63,17,190.38495833,3.803,28.409
2024-09-12,57.7,74.865833333,0,852,65,31,163.68691667,2.237,15.882
2024-09-13,56.3,109.00375,0,858,65,23,236.613625,2.237,12.974
2024-09-14,61.7,110.46333333,0,857,50,16,235.97333333,2.908,18.79
2024-09-15,68,108.53625,0,852,50,18,219.27066667,3.579,25.501
2024-09-16,66.7,79.781458333,0.02,850,59,18,167.599125,2.908,20.804
2024-09-17,53.8,42.153,0.37,852,94,44,80.381333333,1.79,23.264
2024-09-18,56.8,70.274583333,0,856,74,34,155.27075,1.79,14.093
2024-09-19,57.9,108.02708333,0,857,76,22,226.51170833,2.908,18.79
2024-09-20,62.2,102.78416667,0,856,59,19,221.764,2.684,18.119
2024-09-21,60.8,92.175,0,857,66,21,202.92941667,2.461,16.106
2024-09-22,62.1,96.72625,0,860,64,20,211.49733333,2.237,13.198
2024-09-23,61,89.207916667,0,860,60,20,200.96666667,2.461,16.33
2024-09-24,63.7,94.043333333,0,860,58,19,203.56645833,2.908,17.224
2024-09-25,68.9,88.14625,0,857,62,15,199.296625,2.908,18.567
2024-09-26,69.8,88.133208333,0,858,50,13,195.75829167,2.684,16.106
2024-09-27,67.1,80.539083333,0,861,45,9,194.3885,3.132,19.461
2024-09-28,69.3,80.230833333,0,860,52,14,188.94170833,2.684,15.882
2024-09-29,74.7,91.675833333,0,857,42,10,186.37108333,2.684,17.448
2024-09-30,59.2,75.008333333,0,864,53,9,184.97854167,1.566,8.948
2024-10-01,57.4,70.66375,0,866,45,9,182.0835,2.461,15.659
2024-10-02,62.1,67.436666667,0,860,44,12,173.14929167,2.461,18.119
2024-10-03,61.2,61.718625,0,860,54,11,166.8695,2.237,14.987
2024-10-04,64.9,69.681416667,0,859,47,13,167.1725,2.684,19.461
2024-10-05,65.5,67.763666667,0,863,47,16,162.1935,1.79,13.645
2024-10-06,61.7,60.727083333,0,865,48,17,160.46083333,2.684,18.79
2024-10-07,63.5,57.893333333,0,862,48,14,156.57416667,2.908,18.119
2024-10-08,62.8,50.45375,0,860,46,13,146.02166667,2.908,18.119
2024-10-09,64.9,54.084583333,0,860,49,17,148.605875,2.908,20.132
2024-10-10,65.1,31.625833333,0,861,52,18,110.06933333,2.684,22.369
2024-10-11,66.2,53.435833333,0,861,45,14,143.65108333,2.684,17.895
2024-10-12,63.5,45.901833333,0,861,37,14,136.86183333,2.908,21.698
2024-10-13,62.8,42.97625,0,862,43,13,137.24383333,2.908,21.698
2024-10-14,63,43.260875,0,862,49,17,132.035875,2.908,19.238
2024-10-15,62.2,42.453083333,0,862,56,17,130.755625,2.684,16.553
2024-10-16,64.4,38.555958333,0,854,46,19,116.654875,2.908,21.922
2024-10-17,48.6,45.325,0.56,850,93,30,76.156833333,2.237,20.132
2024-10-18,41.4,32.410958333,0,858,92,54,63.990375,2.461,14.764
2024-10-19,44.2,39.002916667,0,866,90,33,127.40608333,1.566,12.751
2024-10-20,49.6,42.157708333,0,862,86,33,125.657875,1.79,16.33
2024-10-21,53.8,41.902083333,0,861,68,29,125.53145833,2.684,12.974
2024-10-22,54.9,38.662958333,0,862,60,25,120.9115,2.237,11.632
2024-10-23,55.9,38.349,0,860,66,22,116.80854167,3.132,18.343
2024-10-24,46,40.625083333,0,862,74,34,111.15504167,2.013,15.882
2024-10-25,45,24.446375,0,864,88,33,108.8625,2.237,17.672
2024-10-26,52.5,29.635208333,0,865,69,21,107.985875,2.461,16.33
2024-10-27,54.9,17.489666667,0,857,59,18,82.685208333,2.684,19.238
2024-10-28,47.7,30.156708333,0.06,850,89,26,92.590916667,2.237,16.777
2024-10-29,38.1,9.8852083333,0.11,850,96,50,22.765541667,1.79,12.974
2024-10-30,37.2,24.641416667,0,859,85,34,105.6895,1.566,10.29
2024-10-31,38.1,4.4015,0.02,857,95,40,33.21,2.461,17.672
2024-11-01,36.9,57.755625,0,858,95,51,102.96175,2.237,15.659
2024-11-02,40.5,7.6730416667,0.09,851,95,47,43.16375,2.461,16.33
2024-11-03,32.7,-3.01175,0.4,854,99,69,46.116875,1.118,8.948
2024-11-04,33.1,26.187291667,0,860,96,50,93.755875,1.566,10.514
2024-11-05,35.4,5.71975,0,856,91,48,34.638416667,2.461,18.567
2024-11-06,31.5,15.612583333,0,863,86,31,93.073166667,2.013,10.066
2024-11-07,32.2,7.5483333333,0,865,62,29,90.336291667,2.684,12.974
2024-11-08,35.8,8.8908333333,0,863,68,34,85.860958333,2.461,13.422
2024-11-09,37.9,7.4081666667,0,859,79,36,82.86,2.013,14.316
2024-11-10,41.5,6.6499166667,0,860,76,35,78.146708333,2.461,14.764
2024-11-11,47.1,9.0189166667,0,854,69,22,79.741666667,2.684,17.001
2024-11-12,39.7,13.391208333,0.2,854,95,28,25.067583333,1.79,17.001
2024-11-13,36.3,28.176875,0,861,81,45,71.049,2.013,11.856
2024-11-14,37.6,0.83725,0,856,80,46,68.671375,1.566,11.408
2024-11-15,37,3.7688333333,0.01,846,90,36,50.622,1.79,13.645
2024-11-16,33.6,24.208958333,0.06,853,96,67,35.273,1.342,7.829
2024-11-17,34.5,27.111666667,0,856,90,44,70.004333333,1.566,12.974
2024-11-18,32.4,-2.410666667,0.18,851,96,55,19.609666667,1.566,17.001
2024-11-19,28.9,8.7779583333,0,860,84,35,80.243708333,2.013,15.659
2024-11-20,28.8,10.384541667,0,863,65,36,87.15,3.355,27.738
2024-11-21,39.4,-1.91375,0,862,76,31,65.995541667,2.684,17.672
2024-11-22,42.8,-4.09,0,858,62,28,62.697583333,2.684,24.606
2024-11-23,43.5,2.1946666667,0.06,850,87,27,28.82975,2.908,17.001
2024-11-24,34.7,22.733666667,0.07,856,97,49,46.682333333,2.013,18.119
2024-11-25,29.8,-10.56616667,0,861,71,48,58.080333333,3.132,23.712
2024-11-26,35.2,12.945208333,0.22,855,97,60,24.321208333,1.79,11.632
2024-11-27,32.9,34.553625,0,862,93,58,45.080625,1.342,6.935
2024-11-28,28.2,-7.314291667,0,865,83,48,52.822041667,2.684,14.987
2024-11-29,27,-11.44041667,0,863,75,48,67.215333333,3.132,23.488
2024-11-30,28.6,-14.6425,0,865,66,47,59.731708333,2.684,21.475
2024-12-01,31.8,-9.891666667,0,867,72,42,60.474875,2.684,19.685
2024-12-02,34.3,-2.889875,0,868,78,40,60.143458333,1.566,12.079
2024-12-03,35.1,-6.365416667,0,866,88,45,58.018291667,1.566,11.856
2024-12-04,34.9,-10.98833333,0,867,89,50,57.903166667,2.013,13.422
2024-12-05,34.2,-14.0075,0,867,82,51,56.942833333,2.237,13.198
2024-12-06,33.3,-13.9475,0,867,88,46,56.2,2.013,15.659
2024-12-07,32.4,-7.921666667,0,864,83,51,57.198041667,1.79,14.764
2024-12-08,35.6,-7.32925,0,859,77,33,41.64975,1.566,13.198
2024-12-09,28.4,-8.222958333,0,864,66,41,47.296,1.118,6.263
2024-12-10,26.4,-16.63833333,0,870,79,41,50.8785,1.342,8.053
2024-12-11,27.1,-11.15116667,0,864,65,43,57.795583333,2.684,18.79
2024-12-12,29.8,-5.362083333,0,853,73,35,55.025541667,1.566,12.751
2024-12-13,32.2,-17.180375,0.07,856,90,44,30.046625,1.79,8.948
2024-12-14,35.6,5.51275,0,856,90,51,33.619583333,2.461,12.974
